Sensor,Value,stamp
TGS2602,0.963975668,"2024-02-28 06:01:50.000000"
TGS2612,0.964007735,"2024-02-28 06:01:50.000000"
MQ9,inf,"2024-02-28 06:01:50.000000"
MQ10,inf,"2024-02-28 06:01:51.000000"
MQ11,inf,"2024-02-28 06:01:51.000000"
TGS2620,0.964891970,"2024-02-28 06:01:52.000000"
TGS2603,0.087933563,"2024-02-28 06:01:52.000000"
TGS2610,0.362173051,"2024-02-28 06:01:53.000000"
TGS2611,0.546558738,"2024-02-28 06:01:53.000000"
MQ12,inf,"2024-02-28 06:01:54.000000"
,inf,"2024-02-28 06:01:56.000000"
MQ5,inf,"2024-02-28 06:01:56.000000"
MQ6,inf,"2024-02-28 06:01:57.000000"
MQ7,inf,"2024-02-28 06:01:57.000000"
MQ8,inf,"2024-02-28 06:01:58.000000"
TGS2600,0.961385369,"2024-02-28 06:01:59.000000"
TGS2602,0.963975668,"2024-02-28 06:01:59.000000"
TGS2612,1.017896414,"2024-02-28 06:02:00.000000"
MQ9,inf,"2024-02-28 06:02:00.000000"
MQ10,inf,"2024-02-28 06:02:00.000000"
MQ11,inf,"2024-02-28 06:02:01.000000"
TGS2620,0.964891970,"2024-02-28 06:02:01.000000"
TGS2603,0.131900340,"2024-02-28 06:02:02.000000"
TGS2610,0.543259561,"2024-02-28 06:02:02.000000"
TGS2611,0.546558738,"2024-02-28 06:02:03.000000"
MQ12,inf,"2024-02-28 06:02:03.000000"
,inf,"2024-02-28 06:02:06.000000"
MQ5,inf,"2024-02-28 06:02:06.000000"
MQ6,inf,"2024-02-28 06:02:06.000000"
MQ7,inf,"2024-02-28 06:02:06.000000"
MQ8,inf,"2024-02-28 06:02:07.000000"
TGS2600,0.961385369,"2024-02-28 06:02:07.000000"
TGS2602,0.963975668,"2024-02-28 06:02:08.000000"
TGS2612,0.964007735,"2024-02-28 06:02:08.000000"
MQ9,inf,"2024-02-28 06:02:09.000000"
MQ10,inf,"2024-02-28 06:02:09.000000"
MQ11,inf,"2024-02-28 06:02:10.000000"
TGS2620,0.964891970,"2024-02-28 06:02:10.000000"
TGS2603,0.131900340,"2024-02-28 06:02:11.000000"
TGS2610,0.362173051,"2024-02-28 06:02:11.000000"
TGS2611,0.364372492,"2024-02-28 06:02:12.000000"
MQ12,inf,"2024-02-28 06:02:12.000000"
,inf,"2024-02-28 06:02:15.000000"
MQ5,inf,"2024-02-28 06:02:15.000000"
MQ6,inf,"2024-02-28 06:02:16.000000"
MQ7,inf,"2024-02-28 06:02:16.000000"
MQ8,inf,"2024-02-28 06:02:17.000000"
TGS2600,0.961385369,"2024-02-28 06:02:17.000000"
TGS2602,0.963975668,"2024-02-28 06:02:18.000000"
TGS2612,0.964007735,"2024-02-28 06:02:18.000000"
MQ9,inf,"2024-02-28 06:02:19.000000"
MQ10,inf,"2024-02-28 06:02:19.000000"
MQ11,inf,"2024-02-28 06:02:20.000000"
TGS2620,0.964891970,"2024-02-28 06:02:20.000000"
TGS2603,0.131900340,"2024-02-28 06:02:21.000000"
TGS2610,0.362173051,"2024-02-28 06:02:21.000000"
TGS2611,0.182186246,"2024-02-28 06:02:22.000000"
MQ12,inf,"2024-02-28 06:02:22.000000"
,inf,"2024-02-28 06:02:24.000000"
MQ5,inf,"2024-02-28 06:02:25.000000"
MQ6,inf,"2024-02-28 06:02:25.000000"
MQ7,inf,"2024-02-28 06:02:26.000000"
MQ8,inf,"2024-02-28 06:02:27.000000"
TGS2600,0.961385369,"2024-02-28 06:02:27.000000"
TGS2602,0.963975668,"2024-02-28 06:02:28.000000"
TGS2612,1.023883939,"2024-02-28 06:02:28.000000"
MQ9,inf,"2024-02-28 06:02:29.000000"
MQ10,inf,"2024-02-28 06:02:29.000000"
