Sensor,Value,stamp
MQ10,inf,"2024-02-28 02:00:09.000000"
MQ11,inf,"2024-02-28 02:00:09.000000"
TGS2620,0.994305551,"2024-02-28 02:00:10.000000"
TGS2603,0.079628401,"2024-02-28 02:00:10.000000"
TGS2610,0.320284694,"2024-02-28 02:00:11.000000"
TGS2611,0.487364620,"2024-02-28 02:00:11.000000"
MQ12,inf,"2024-02-28 02:00:11.000000"
,inf,"2024-02-28 02:00:13.000000"
MQ5,inf,"2024-02-28 02:00:13.000000"
MQ6,inf,"2024-02-28 02:00:14.000000"
MQ7,inf,"2024-02-28 02:00:14.000000"
MQ8,inf,"2024-02-28 02:00:15.000000"
TGS2600,0.997754693,"2024-02-28 02:00:16.000000"
TGS2602,1.006399870,"2024-02-28 02:00:16.000000"
TGS2612,1.000246286,"2024-02-28 02:00:17.000000"
MQ9,inf,"2024-02-28 02:00:17.000000"
MQ10,inf,"2024-02-28 02:00:18.000000"
MQ11,inf,"2024-02-28 02:00:18.000000"
TGS2620,1.043407083,"2024-02-28 02:00:19.000000"
TGS2603,0.119442597,"2024-02-28 02:00:19.000000"
TGS2610,0.320284694,"2024-02-28 02:00:20.000000"
TGS2611,0.324909747,"2024-02-28 02:00:20.000000"
MQ12,inf,"2024-02-28 02:00:21.000000"
,inf,"2024-02-28 02:00:23.000000"
MQ5,inf,"2024-02-28 02:00:23.000000"
MQ6,inf,"2024-02-28 02:00:24.000000"
MQ7,inf,"2024-02-28 02:00:24.000000"
MQ8,inf,"2024-02-28 02:00:25.000000"
TGS2600,0.997754693,"2024-02-28 02:00:26.000000"
TGS2602,1.000070333,"2024-02-28 02:00:26.000000"
TGS2612,1.000246286,"2024-02-28 02:00:27.000000"
MQ9,inf,"2024-02-28 02:00:27.000000"
MQ10,inf,"2024-02-28 02:00:28.000000"
MQ11,inf,"2024-02-28 02:00:28.000000"
TGS2620,0.994305551,"2024-02-28 02:00:29.000000"
TGS2603,0.119442597,"2024-02-28 02:00:29.000000"
TGS2610,0.320284694,"2024-02-28 02:00:29.000000"
TGS2611,0.487364620,"2024-02-28 02:00:30.000000"
MQ12,inf,"2024-02-28 02:00:30.000000"
,inf,"2024-02-28 02:00:33.000000"
MQ5,inf,"2024-02-28 02:00:33.000000"
MQ6,inf,"2024-02-28 02:00:34.000000"
MQ7,inf,"2024-02-28 02:00:34.000000"
MQ8,inf,"2024-02-28 02:00:35.000000"
TGS2600,0.997754693,"2024-02-28 02:00:36.000000"
TGS2602,1.000070333,"2024-02-28 02:00:36.000000"
TGS2612,1.000246286,"2024-02-28 02:00:37.000000"
MQ9,inf,"2024-02-28 02:00:38.000000"
MQ10,inf,"2024-02-28 02:00:38.000000"
MQ11,inf,"2024-02-28 02:00:38.000000"
TGS2620,0.994305551,"2024-02-28 02:00:39.000000"
TGS2603,0.119442597,"2024-02-28 02:00:39.000000"
TGS2610,0.320284694,"2024-02-28 02:00:40.000000"
TGS2611,0.487364620,"2024-02-28 02:00:40.000000"
MQ12,inf,"2024-02-28 02:00:41.000000"
,inf,"2024-02-28 02:00:43.000000"
MQ5,inf,"2024-02-28 02:00:44.000000"
MQ6,inf,"2024-02-28 02:00:44.000000"
MQ7,inf,"2024-02-28 02:00:44.000000"
MQ8,inf,"2024-02-28 02:00:45.000000"
TGS2600,1.060903668,"2024-02-28 02:00:45.000000"
TGS2602,1.000070333,"2024-02-28 02:00:46.000000"
TGS2612,1.000246286,"2024-02-28 02:00:46.000000"
MQ9,inf,"2024-02-28 02:00:47.000000"
MQ10,inf,"2024-02-28 02:00:47.000000"
MQ11,inf,"2024-02-28 02:00:48.000000"
TGS2620,0.994305551,"2024-02-28 02:00:48.000000"
TGS2603,0.079628401,"2024-02-28 02:00:49.000000"
TGS2610,0.320284694,"2024-02-28 02:00:49.000000"
TGS2611,0.487364620,"2024-02-28 02:00:49.000000"
MQ12,inf,"2024-02-28 02:00:50.000000"
,inf,"2024-02-28 02:00:52.000000"
MQ5,inf,"2024-02-28 02:00:52.000000"
MQ6,inf,"2024-02-28 02:00:53.000000"
MQ7,inf,"2024-02-28 02:00:53.000000"
MQ8,inf,"2024-02-28 02:00:54.000000"
TGS2600,0.997754693,"2024-02-28 02:00:54.000000"
TGS2602,1.000070333,"2024-02-28 02:00:55.000000"
TGS2612,1.000246286,"2024-02-28 02:00:55.000000"
MQ9,inf,"2024-02-28 02:00:56.000000"
MQ10,inf,"2024-02-28 02:00:56.000000"
MQ11,inf,"2024-02-28 02:00:57.000000"
TGS2620,0.994305551,"2024-02-28 02:00:57.000000"
TGS2603,0.079628401,"2024-02-28 02:00:57.000000"
TGS2610,0.480427057,"2024-02-28 02:00:58.000000"
TGS2611,0.324909747,"2024-02-28 02:00:58.000000"
MQ12,inf,"2024-02-28 02:00:58.000000"
,inf,"2024-02-28 02:01:00.000000"
MQ5,inf,"2024-02-28 02:01:01.000000"
MQ6,inf,"2024-02-28 02:01:02.000000"
MQ7,inf,"2024-02-28 02:01:02.000000"
MQ8,inf,"2024-02-28 02:01:03.000000"
TGS2600,1.073533535,"2024-02-28 02:01:03.000000"
TGS2602,1.012729406,"2024-02-28 02:01:04.000000"
TGS2612,1.012907624,"2024-02-28 02:01:04.000000"
MQ9,inf,"2024-02-28 02:01:05.000000"
