Sensor,Value,stamp
TGS2620,1.013646603,"2024-02-26 05:24:47.000000"
TGS2603,0.465718001,"2024-02-26 05:24:47.000000"
TGS2610,0.552147210,"2024-02-26 05:24:47.000000"
TGS2611,0.560166001,"2024-02-26 05:24:48.000000"
MQ12,inf,"2024-02-26 05:24:48.000000"
,inf,"2024-02-26 05:24:51.000000"
MQ5,inf,"2024-02-26 05:24:51.000000"
MQ6,inf,"2024-02-26 05:24:54.000000"
MQ7,inf,"2024-02-26 05:24:54.000000"
MQ8,inf,"2024-02-26 05:24:54.000000"
TGS2600,0.958850265,"2024-02-26 05:24:55.000000"
TGS2602,0.960532904,"2024-02-26 05:24:57.000000"
TGS2612,0.960704923,"2024-02-26 05:24:57.000000"
MQ9,inf,"2024-02-26 05:25:00.000000"
MQ10,inf,"2024-02-26 05:25:00.000000"
MQ11,inf,"2024-02-26 05:25:03.000000"
TGS2620,1.026083946,"2024-02-26 05:25:03.000000"
